Symbol,Open,High,Low,Close
IBM,138.8800,138.9000,138.8400,138.8900
IBM,138.7800,138.9250,138.7700,138.9000
IBM,138.7800,138.7850,138.7200,138.7400
IBM,138.9300,138.9300,138.7900,138.8030
IBM,139.0300,139.0600,138.8700,138.8850
IBM,138.9700,139.0150,138.9100,139.0150
IBM,139.0100,139.0300,138.9750,138.9900
IBM,139.0700,139.0700,139.0080,139.0200
IBM,139.0680,139.0680,138.9750,139.0600
IBM,139.1100,139.1500,139.0400,139.0400
IBM,139.1500,139.1700,139.1000,139.1500
IBM,139.0950,139.1500,139.0820,139.1400
IBM,139.0700,139.0900,139.0410,139.0800
IBM,139.0550,139.0600,139.0200,139.0400
IBM,139.0000,139.1000,138.9900,139.0600
IBM,138.9100,138.9730,138.8900,138.9500
IBM,138.9000,138.9300,138.8900,138.9100
IBM,138.9250,138.9510,138.9100,138.9500
IBM,138.8900,138.9700,138.8900,138.9700
IBM,138.9700,138.9700,138.9100,138.9100
IBM,139.1800,139.1800,138.9800,138.9800
IBM,139.3100,139.3100,139.1950,139.2200
IBM,139.2500,139.3350,139.1900,139.3200
IBM,139.2810,139.2850,139.2400,139.2450
IBM,139.4400,139.4900,139.2850,139.2850
IBM,139.4300,139.4500,139.3600,139.4380
IBM,139.3400,139.4200,139.3100,139.3950
IBM,139.2950,139.3800,139.2800,139.3500
IBM,139.2950,139.3200,139.2800,139.3000
IBM,139.2900,139.3200,139.2500,139.3000
IBM,139.3050,139.3700,139.1700,139.2500
IBM,139.2200,139.3200,139.2050,139.2900
IBM,139.2400,139.2400,139.1900,139.2050
IBM,139.3100,139.3700,139.2300,139.2300
IBM,139.3800,139.3900,139.3200,139.3250
IBM,139.3700,139.4750,139.3100,139.3500
IBM,139.3900,139.3900,139.3000,139.3900
IBM,139.2500,139.4300,139.2500,139.4200
IBM,139.1550,139.2800,139.1300,139.2560
IBM,139.0600,139.1900,139.0600,139.1550
IBM,138.9800,139.0500,138.9500,139.0450
IBM,138.8550,138.9900,138.8550,138.9800
IBM,138.9100,138.9100,138.8400,138.8400
IBM,138.7300,138.9400,138.7300,138.9200
IBM,138.6300,138.7800,138.6250,138.7500
IBM,138.5300,138.6600,138.5000,138.6300
IBM,138.5800,138.5800,138.4750,138.5200
IBM,138.5870,138.6400,138.5600,138.5700
IBM,138.4050,138.5800,138.4050,138.5800
IBM,138.3700,138.5400,138.3700,138.3900
IBM,138.5800,138.5800,138.3950,138.3950
IBM,138.6600,138.7500,138.5400,138.5850
IBM,138.5300,138.6800,138.5200,138.6800
IBM,138.4250,138.5200,138.3100,138.5050
IBM,138.3900,138.3900,138.2300,138.3900
IBM,138.3100,138.5150,138.3100,138.4200
IBM,138.1200,138.3200,138.0900,138.3200
IBM,138.1660,138.2200,138.0850,138.1320
IBM,137.9500,138.1650,137.8290,138.1650
IBM,137.9050,138.0200,137.8600,138.0000
IBM,137.6600,137.8800,137.6600,137.8800
IBM,137.7100,137.7100,137.5300,137.6550
IBM,137.7250,137.7250,137.5600,137.6790
IBM,137.8300,137.8900,137.7200,137.7250
IBM,137.4300,137.8500,137.4200,137.8500
IBM,137.1400,137.4200,137.1400,137.4200
IBM,137.1350,137.1800,137.1300,137.1500
IBM,137.1400,137.2000,137.0900,137.1300
IBM,137.3000,137.3500,137.0600,137.1300
IBM,137.2700,137.3100,137.1600,137.2700
IBM,137.3200,137.3200,137.1800,137.2800
IBM,137.3500,137.4400,137.2900,137.3650
IBM,137.3800,137.4000,137.1600,137.1700
IBM,137.4800,137.5800,137.3100,137.3300
IBM,137.4100,137.6700,137.3100,137.4700
IBM,137.0900,137.5400,136.9100,137.4200
IBM,137.0550,137.3100,137.0500,137.1190
IBM,136.4500,137.2200,136.4350,137.0800
IBM,136.7200,136.7500,136.3100,136.4350
IBM,137.3600,137.4100,136.5800,136.7500
IBM,137.1200,137.4400,136.9000,137.3000
IBM,136.8000,136.8000,136.7700,136.7700
IBM,136.8100,136.8400,136.7500,136.8200
IBM,137.4000,137.4000,136.9100,136.9100
IBM,136.9600,136.9600,136.7600,136.8100
IBM,136.8800,136.8800,136.7600,136.7600
IBM,137.0500,137.3600,136.7500,136.8800
IBM,137.1000,137.3700,137.0000,137.0500
IBM,137.1700,137.4200,137.0300,137.4200
IBM,137.2500,137.2600,137.0900,137.0900
IBM,137.2000,137.3100,137.2000,137.2000
IBM,137.3800,137.3800,137.3800,137.3800
IBM,137.2200,137.2200,137.2200,137.2200
IBM,137.2000,137.2800,137.1700,137.2600
IBM,137.2000,137.2000,137.0000,137.1100
IBM,137.0900,137.2700,137.0900,137.1000
IBM,137.1000,137.1000,137.1000,137.1000
IBM,137.1000,137.1000,136.9300,136.9300
IBM,137.1000,137.1000,137.1000,137.1000
IBM,136.9300,137.2000,136.9300,137.2000
IBM,137.0000,137.0000,136.9300,136.9300
IBM,137.0700,137.1200,137.0000,137.0000
IBM,137.2500,137.2500,137.2500,137.2500
IBM,137.2500,137.2500,137.2500,137.2500
IBM,137.1200,137.2500,137.0000,137.0000
IBM,137.1200,137.1200,137.1000,137.1000
IBM,137.3000,137.3000,136.9600,136.9600
IBM,137.4200,137.4300,137.2590,137.3100
IBM,137.3800,137.3800,137.3800,137.3800
IBM,137.6000,137.6000,137.6000,137.6000
IBM,137.6000,137.6000,137.6000,137.6000
IBM,137.5100,137.5100,137.4500,137.4500
IBM,137.6000,137.6000,137.6000,137.6000
IBM,137.5500,137.5500,137.3800,137.3800
IBM,137.4070,137.4700,137.3800,137.3800
IBM,137.6800,137.6800,137.6800,137.6800
IBM,137.6800,137.6800,137.6800,137.6800
IBM,137.6800,137.6800,137.6800,137.6800
IBM,137.6800,137.6800,137.6800,137.6800
IBM,137.4200,137.4200,137.4200,137.4200
IBM,137.2900,137.2900,137.2900,137.2900
IBM,137.2900,137.2900,137.2900,137.2900
IBM,137.5000,137.5700,137.5000,137.5700
IBM,137.5000,137.5000,137.5000,137.5000
IBM,137.5000,137.5700,137.5000,137.5700
IBM,137.5000,137.5000,137.5000,137.5000
IBM,137.5800,137.5800,137.5800,137.5800
IBM,137.6500,137.6600,137.4700,137.4700
IBM,137.4200,137.4200,137.4200,137.4200
IBM,137.4000,137.4000,137.4000,137.4000
IBM,137.4000,137.4000,137.3900,137.3900
IBM,137.6800,137.7400,137.4200,137.4200
IBM,137.7400,137.7400,137.7400,137.7400
IBM,137.6800,137.6800,137.6800,137.6800
IBM,139.2100,139.2100,139.2100,139.2100
IBM,139.2200,139.2200,139.2100,139.2100
IBM,139.2100,139.2100,139.2100,139.2100
IBM,138.1700,139.2100,137.3000,137.5000
IBM,137.6300,137.6300,137.6300,137.6300
IBM,137.5800,137.5800,137.5800,137.5800
IBM,137.5700,137.5700,137.5700,137.5700
IBM,137.4300,137.5200,137.4300,137.5000
IBM,137.4300,137.4300,137.3900,137.3900
IBM,137.4300,137.4500,137.4300,137.4300
IBM,137.3800,137.3900,137.3800,137.3900
IBM,137.3700,137.3700,137.3700,137.3700
IBM,137.3500,137.3500,137.3500,137.3500
IBM,137.3500,137.3500,137.3500,137.3500
IBM,137.3000,137.3500,137.3000,137.3500
IBM,137.3600,137.3800,137.3600,137.3800
IBM,137.3600,137.3600,137.3600,137.3600
IBM,137.2500,137.2500,137.2500,137.2500
IBM,137.3900,137.3900,137.3900,137.3900
IBM,137.3800,137.3800,137.3800,137.3800
IBM,137.1500,137.3700,137.1100,137.3700
IBM,137.2500,137.3000,137.2500,137.3000
IBM,137.4000,137.4000,137.1600,137.2700
IBM,137.3800,137.3800,137.3800,137.3800
IBM,137.3600,137.3600,137.3600,137.3600
IBM,137.3600,137.3600,137.3600,137.3600
IBM,137.8300,137.8300,137.3600,137.3600
IBM,137.9000,137.9000,137.9000,137.9000
IBM,137.9100,137.9100,137.9100,137.9100
IBM,138.0400,138.0900,137.6800,137.8000
IBM,138.1700,138.1800,138.0000,138.0000
IBM,138.1800,138.1800,138.1800,138.1800
IBM,138.1200,138.1900,138.1200,138.1900
IBM,138.1300,138.1500,138.1300,138.1500
IBM,138.2000,138.2100,138.2000,138.2100
IBM,138.1500,138.2100,138.1500,138.2100
IBM,138.6000,138.6000,137.7800,137.7800
IBM,138.5900,138.5900,138.5900,138.5900
IBM,138.5900,138.5900,138.5900,138.5900
IBM,138.7100,138.7100,138.5800,138.5900
IBM,138.6300,138.7000,138.6300,138.7000
IBM,138.7900,138.7900,138.7200,138.7200
IBM,138.7200,138.7200,138.7200,138.7200
IBM,138.7700,138.7700,138.7200,138.7200
IBM,138.8000,138.8000,138.8000,138.8000
IBM,139.0400,139.0400,138.8000,138.8000
IBM,139.0300,139.0300,139.0300,139.0300
IBM,139.0500,139.0500,138.9600,138.9600
IBM,139.3900,139.3900,139.3900,139.3900
IBM,139.3900,139.3900,139.3900,139.3900
IBM,139.0100,139.0100,139.0100,139.0100
IBM,139.0500,139.0500,139.0500,139.0500
IBM,139.3000,139.3300,139.0480,139.0480
IBM,139.2100,139.4000,139.2100,139.4000
IBM,139.4000,139.4000,139.4000,139.4000
IBM,139.2100,139.4000,139.2100,139.4000
IBM,139.3700,139.3700,139.3700,139.3700
IBM,139.2100,139.2100,139.2100,139.2100
IBM,139.0000,139.0000,139.0000,139.0000
IBM,139.1800,139.1800,139.1800,139.1800
IBM,139.1800,139.1800,139.1800,139.1800
IBM,139.0000,139.0000,139.0000,139.0000
IBM,139.4000,139.4000,139.4000,139.4000
IBM,139.4000,139.4000,139.4000,139.4000
IBM,139.0180,139.0180,139.0180,139.0180
IBM,139.3800,139.3900,139.2100,139.2100
IBM,139.4000,139.4000,139.4000,139.4000
IBM,139.2100,139.2100,139.2100,139.2100
IBM,139.2000,139.2000,139.2000,139.2000
IBM,139.2100,139.2100,139.2100,139.2100
IBM,139.2100,139.2100,139.2100,139.2100
IBM,139.2100,139.2100,139.2100,139.2100
IBM,139.3700,139.4800,139.2100,139.2100
IBM,139.2000,139.2000,139.2000,139.2000
IBM,139.2100,139.2100,139.2100,139.2100
IBM,139.2100,139.2100,138.8000,138.8000
IBM,139.2100,139.2100,139.2100,139.2100
IBM,139.2100,139.2100,139.2100,139.2100
IBM,139.2100,139.2100,139.1000,139.2100
IBM,138.9800,139.2100,138.9800,139.2100
IBM,139.1700,139.2100,138.8900,139.2100
IBM,139.3150,139.3200,139.1500,139.1700
IBM,139.3900,139.3900,139.3100,139.3150
IBM,139.3500,139.3900,139.3400,139.3900
IBM,139.3100,139.3500,139.2950,139.3500
IBM,139.2700,139.3200,139.2550,139.3100
IBM,139.2100,139.2800,139.1900,139.2700
IBM,139.2050,139.2200,139.1600,139.2100
IBM,139.2500,139.2500,139.1900,139.2100
IBM,139.2850,139.2900,139.2350,139.2450
IBM,139.2400,139.2800,139.1800,139.2800
IBM,139.2600,139.2700,139.2310,139.2350
IBM,139.2200,139.2900,139.2100,139.2700
IBM,139.2400,139.2500,139.2000,139.2200
IBM,139.2100,139.2500,139.1900,139.2400
IBM,139.2340,139.2340,139.1750,139.2050
IBM,139.1900,139.2400,139.1800,139.2400
IBM,139.2200,139.2200,139.1800,139.1900
IBM,139.2900,139.3000,139.1950,139.2150
IBM,139.3000,139.3050,139.2700,139.2800
IBM,139.2350,139.2900,139.2200,139.2850
IBM,139.2450,139.2700,139.2300,139.2350
IBM,139.2450,139.2650,139.2400,139.2600
IBM,139.2600,139.2600,139.2250,139.2450
IBM,139.2050,139.2650,139.2050,139.2550
IBM,139.2300,139.2300,139.2000,139.2100
IBM,139.2100,139.2500,139.1950,139.2390
IBM,139.2690,139.2700,139.2150,139.2150
IBM,139.2900,139.3000,139.2600,139.2690
IBM,139.2900,139.3000,139.2700,139.2900
IBM,139.3500,139.3650,139.2900,139.2900
IBM,139.2700,139.3500,139.2650,139.3400
IBM,139.2800,139.2800,139.2510,139.2700
IBM,139.3000,139.3000,139.2700,139.2750
IBM,139.2750,139.3100,139.2750,139.3000
IBM,139.2850,139.2900,139.2500,139.2800
IBM,139.3100,139.3200,139.2900,139.2900
IBM,139.3200,139.3300,139.3100,139.3300
IBM,139.2900,139.3200,139.2850,139.3150
IBM,139.2900,139.3100,139.2850,139.3000
IBM,139.2700,139.2850,139.2550,139.2850
IBM,139.3100,139.3100,139.2600,139.2700
IBM,139.3000,139.3300,139.2850,139.3180
IBM,139.2700,139.3000,139.2700,139.3000
IBM,139.2900,139.2900,139.2500,139.2700
IBM,139.2810,139.3300,139.2810,139.3000
IBM,139.3550,139.3600,139.2800,139.2900
IBM,139.3550,139.3650,139.3450,139.3600
IBM,139.3260,139.3650,139.3150,139.3600
IBM,139.2800,139.3400,139.2500,139.3250
IBM,139.2800,139.2800,139.2500,139.2600
IBM,139.2750,139.3000,139.2700,139.2750
IBM,139.2900,139.3300,139.2700,139.2700
IBM,139.1900,139.3150,139.1900,139.2900
IBM,139.2100,139.2100,139.1850,139.1850
IBM,139.1750,139.2100,139.1750,139.2050
IBM,139.1100,139.1700,139.1100,139.1650
IBM,139.1550,139.1550,139.0800,139.1100
IBM,139.1500,139.1700,139.1400,139.1550
IBM,139.1900,139.2000,139.1500,139.1500
IBM,139.2300,139.2300,139.2000,139.2000
IBM,139.1950,139.2200,139.1800,139.2200
IBM,139.2100,139.2200,139.1700,139.1950
IBM,139.1600,139.2000,139.1600,139.1970
IBM,139.1600,139.1700,139.1500,139.1650
IBM,139.1300,139.1900,139.1250,139.1600
IBM,139.0900,139.1300,139.0900,139.1300
IBM,139.0500,139.0800,139.0500,139.0800
IBM,139.1000,139.1000,139.0600,139.0600
IBM,139.0400,139.0800,139.0350,139.0800
IBM,139.0100,139.0500,139.0050,139.0500
IBM,139.0800,139.0800,139.0100,139.0100
IBM,139.0330,139.0850,139.0330,139.0800
IBM,139.0300,139.0500,139.0300,139.0400
IBM,139.0400,139.0500,139.0150,139.0150
IBM,139.0000,139.0600,139.0000,139.0500
IBM,139.0000,139.0100,138.9800,139.0000
IBM,139.0400,139.0400,138.9900,138.9900
IBM,139.0780,139.0780,139.0300,139.0300
IBM,139.0700,139.1000,139.0600,139.0800
IBM,139.1000,139.1000,139.0500,139.0500
IBM,139.1300,139.1300,139.1000,139.1000
IBM,139.0200,139.1100,139.0200,139.1100
IBM,139.1300,139.1400,139.0300,139.0300
IBM,139.1000,139.1400,139.1000,139.1400
IBM,139.1010,139.1100,139.0800,139.1000
IBM,139.0430,139.1100,139.0430,139.1100
IBM,139.0300,139.0390,139.0100,139.0250
IBM,139.0300,139.0600,139.0300,139.0400
IBM,139.0400,139.0400,139.0300,139.0400
IBM,139.0080,139.0400,138.9800,139.0400
IBM,139.0600,139.0700,139.0000,139.0000
IBM,139.0500,139.0900,139.0500,139.0600
IBM,139.1500,139.1500,139.0500,139.0500
IBM,139.1400,139.1500,139.1200,139.1400
IBM,139.1300,139.1500,139.1100,139.1300
IBM,139.1400,139.1500,139.1400,139.1400
IBM,139.1800,139.1900,139.1100,139.1300
IBM,139.2000,139.2000,139.1600,139.1600
IBM,139.2200,139.2200,139.1850,139.1850
IBM,139.2500,139.2500,139.2200,139.2200
IBM,139.1900,139.2500,139.1800,139.2400
IBM,139.2000,139.2120,139.1910,139.1910
IBM,139.1900,139.2100,139.1700,139.2100
IBM,139.2200,139.2400,139.2000,139.2100
IBM,139.2300,139.2400,139.2000,139.2300
IBM,139.2500,139.2500,139.2250,139.2250
IBM,139.2300,139.2600,139.2200,139.2400
IBM,139.2700,139.2700,139.2300,139.2300
IBM,139.3000,139.3260,139.2750,139.2750
IBM,139.2710,139.3400,139.2700,139.3060
IBM,139.2900,139.3000,139.2800,139.2800
IBM,139.2390,139.2900,139.2390,139.2900
IBM,139.2500,139.2500,139.2200,139.2400
IBM,139.2600,139.2700,139.2200,139.2400
IBM,139.3150,139.3200,139.2700,139.2700
IBM,139.3200,139.3400,139.3000,139.3100
IBM,139.2900,139.3250,139.2900,139.3200
IBM,139.3400,139.3400,139.2700,139.2700
IBM,139.3100,139.3500,139.3000,139.3350
IBM,139.3500,139.3500,139.3100,139.3200
IBM,139.3600,139.3700,139.3420,139.3500
IBM,139.3700,139.3800,139.3600,139.3700
IBM,139.3900,139.3900,139.3500,139.3500
IBM,139.4400,139.4500,139.3900,139.4000
IBM,139.4400,139.4700,139.4400,139.4500
IBM,139.4100,139.4500,139.4050,139.4400
IBM,139.4300,139.4350,139.4200,139.4200
IBM,139.4400,139.4400,139.4170,139.4200
IBM,139.4500,139.4600,139.4400,139.4400
IBM,139.4800,139.4800,139.4300,139.4300
IBM,139.4700,139.4850,139.4600,139.4600
IBM,139.4600,139.4800,139.4500,139.4600
IBM,139.5000,139.5000,139.4550,139.4550
IBM,139.4800,139.5000,139.4730,139.4900
IBM,139.5100,139.5200,139.4900,139.4900
IBM,139.4880,139.5150,139.4880,139.5100
IBM,139.4860,139.4900,139.4700,139.4750
IBM,139.4800,139.4920,139.4700,139.4700
IBM,139.4200,139.4850,139.4200,139.4850
IBM,139.3900,139.4500,139.3900,139.4200
IBM,139.3700,139.4000,139.3700,139.3700
IBM,139.3500,139.3700,139.3500,139.3600
IBM,139.3400,139.3400,139.3300,139.3300
IBM,139.3000,139.3400,139.3000,139.3400
IBM,139.2400,139.3000,139.2400,139.2760
IBM,139.2650,139.2900,139.2500,139.2500
IBM,139.3000,139.3000,139.2500,139.2800
IBM,139.2900,139.3100,139.2700,139.3000
IBM,139.2400,139.3000,139.2350,139.2850
IBM,139.2900,139.2900,139.2200,139.2300
IBM,139.3500,139.3520,139.2900,139.2900
IBM,139.1660,139.3200,139.1660,139.3200
IBM,139.1700,139.2200,139.1600,139.1600
IBM,139.0800,139.1500,139.0700,139.1400
IBM,139.1600,139.1600,138.9900,139.0800
IBM,139.2100,139.2200,139.1700,139.1700
IBM,139.2400,139.2400,139.1700,139.1900
IBM,139.2900,139.3350,139.2500,139.2500
IBM,139.2200,139.3200,139.1700,139.3200
IBM,139.3700,139.3700,139.1200,139.2200
IBM,139.3900,139.4150,139.3700,139.3850
IBM,139.4000,139.4000,139.3780,139.3800
IBM,139.4300,139.4700,139.4000,139.4000
IBM,139.5100,139.5100,139.4300,139.4400
IBM,139.5100,139.5450,139.5100,139.5150
IBM,139.5300,139.5300,139.5100,139.5200
IBM,139.5300,139.5500,139.5000,139.5300
IBM,139.5200,139.5500,139.5200,139.5400
IBM,139.4700,139.5000,139.4500,139.5000
IBM,139.4300,139.4750,139.4300,139.4600
IBM,139.4200,139.4250,139.4100,139.4200
IBM,139.4050,139.4200,139.4000,139.4100
IBM,139.4100,139.4100,139.3900,139.4000
IBM,139.4100,139.4150,139.3900,139.4000
IBM,139.3900,139.4100,139.3900,139.4000
IBM,139.3800,139.3900,139.3600,139.3900
IBM,139.4100,139.4100,139.3800,139.3900
IBM,139.2900,139.3900,139.2800,139.3900
IBM,139.2800,139.2900,139.2700,139.2700
IBM,139.2200,139.2800,139.2200,139.2800
IBM,139.2300,139.2500,139.2200,139.2250
IBM,139.2050,139.2400,139.1880,139.2300
IBM,139.1950,139.2150,139.1800,139.1800
IBM,139.2900,139.3000,139.1800,139.1800
IBM,139.2900,139.2950,139.2300,139.2800
IBM,139.2900,139.2950,139.2900,139.2900
IBM,139.3550,139.3600,139.2800,139.2900
IBM,139.4000,139.4100,139.3600,139.3600
IBM,139.3400,139.4000,139.3400,139.4000
IBM,139.3400,139.3650,139.3300,139.3650
IBM,139.3500,139.3500,139.3300,139.3300
IBM,139.4000,139.4000,139.3500,139.3500
IBM,139.4000,139.4150,139.3900,139.4000
IBM,139.4000,139.4100,139.3700,139.3900
IBM,139.3850,139.4300,139.3800,139.4100
IBM,139.4000,139.4000,139.3740,139.3900
IBM,139.4500,139.4600,139.4000,139.4100
IBM,139.4100,139.4450,139.4000,139.4400
IBM,139.4200,139.4200,139.3900,139.4000
IBM,139.4200,139.4250,139.4000,139.4100
IBM,139.4100,139.4500,139.4100,139.4400
IBM,139.4100,139.4400,139.4000,139.4200
IBM,139.3800,139.4000,139.3700,139.4000
IBM,139.3300,139.3700,139.3300,139.3600
IBM,139.3500,139.3700,139.3400,139.3400
IBM,139.3750,139.3800,139.3500,139.3500
IBM,139.3650,139.3900,139.3600,139.3780
IBM,139.4300,139.4390,139.3650,139.3650
IBM,139.4200,139.4220,139.4200,139.4220
IBM,139.4300,139.4300,139.4000,139.4300
IBM,139.4190,139.4400,139.4100,139.4330
IBM,139.4600,139.4600,139.4200,139.4200
IBM,139.4600,139.4600,139.4250,139.4400
IBM,139.4500,139.4800,139.4400,139.4620
IBM,139.4800,139.4800,139.4400,139.4500
IBM,139.4200,139.4620,139.4200,139.4620
IBM,139.4600,139.5000,139.4200,139.4200
IBM,139.4900,139.5100,139.4500,139.4540
IBM,139.5700,139.5800,139.5000,139.5000
IBM,139.5800,139.6000,139.5600,139.5600
IBM,139.6000,139.6150,139.5600,139.5900
IBM,139.5900,139.6100,139.5800,139.6100
IBM,139.5700,139.5900,139.5600,139.5800
IBM,139.5400,139.5700,139.5300,139.5600
IBM,139.5400,139.5600,139.5300,139.5500
IBM,139.5200,139.5600,139.5200,139.5500
IBM,139.5950,139.5950,139.5300,139.5300
IBM,139.6200,139.6300,139.5850,139.5900
IBM,139.6800,139.6900,139.6100,139.6400
IBM,139.7300,139.7300,139.6700,139.7000
IBM,139.7200,139.7400,139.7040,139.7300
IBM,139.7300,139.7550,139.7200,139.7200
IBM,139.7200,139.7500,139.7050,139.7300
IBM,139.6800,139.7100,139.6800,139.7100
IBM,139.6100,139.7000,139.6100,139.7000
IBM,139.6260,139.6400,139.6100,139.6300
IBM,139.6800,139.7000,139.6200,139.6200
IBM,139.6800,139.7100,139.6800,139.6900
IBM,139.7500,139.7600,139.6910,139.7100
IBM,139.7260,139.7500,139.6900,139.7500
IBM,139.7000,139.7400,139.7000,139.7200
IBM,139.6800,139.7000,139.6700,139.6900
IBM,139.7200,139.7200,139.6700,139.6950
IBM,139.7400,139.7650,139.7200,139.7200
IBM,139.7100,139.7800,139.7100,139.7500
IBM,139.7100,139.7400,139.7000,139.7100
IBM,139.6800,139.7080,139.6670,139.7000
IBM,139.6800,139.7100,139.6600,139.6800
IBM,139.6500,139.7000,139.6300,139.6700
IBM,139.5750,139.6400,139.5750,139.6400
IBM,139.4400,139.5900,139.4300,139.5600
IBM,139.4200,139.4600,139.4030,139.4500
IBM,139.3600,139.4500,139.3400,139.4350
IBM,139.4000,139.4100,139.3600,139.3700
IBM,139.4250,139.4400,139.3950,139.4100
IBM,139.4600,139.4600,139.4300,139.4390
IBM,139.4500,139.4800,139.4300,139.4710
IBM,139.4600,139.4600,139.3900,139.4400
IBM,139.4300,139.4700,139.4300,139.4700
IBM,139.4000,139.4300,139.4000,139.4150
IBM,139.4250,139.4300,139.3900,139.4000
IBM,139.4100,139.4200,139.3900,139.4000
IBM,139.3800,139.4500,139.3650,139.4200
IBM,139.3700,139.4000,139.3650,139.3650
IBM,139.3650,139.3650,139.3400,139.3500
IBM,139.3300,139.3600,139.3100,139.3500
IBM,139.2270,139.2900,139.2200,139.2800
IBM,139.2800,139.3000,139.2200,139.2200
IBM,139.3000,139.3000,139.2800,139.2800
IBM,139.2800,139.3200,139.2600,139.3000
IBM,139.3500,139.3500,139.2700,139.2850
IBM,139.3800,139.3900,139.3450,139.3450
IBM,139.3800,139.3900,139.3500,139.3700
IBM,139.3700,139.3900,139.3600,139.3800
IBM,139.4400,139.4400,139.3600,139.3600
IBM,139.4800,139.4800,139.4400,139.4450
IBM,139.4500,139.4700,139.4500,139.4520
IBM,139.4300,139.4400,139.4300,139.4400
IBM,139.4200,139.4300,139.4000,139.4300
IBM,139.4300,139.4600,139.4100,139.4230
IBM,139.4200,139.4500,139.4200,139.4300
IBM,139.4150,139.4500,139.4150,139.4300
IBM,139.3900,139.4400,139.3900,139.4000
IBM,139.4500,139.4500,139.3700,139.3800
IBM,139.4450,139.4800,139.4400,139.4600
IBM,139.5900,139.5900,139.4700,139.4700
IBM,139.5100,139.5900,139.5000,139.5900
IBM,139.6100,139.6200,139.5200,139.5200
IBM,139.6300,139.6560,139.5600,139.6300
IBM,139.6600,139.7000,139.6350,139.6400
IBM,139.6700,139.6900,139.6200,139.6200
IBM,139.5700,139.6700,139.5550,139.6700
IBM,139.5800,139.5900,139.5400,139.5800
IBM,139.5550,139.5900,139.5410,139.5700
IBM,139.5100,139.5500,139.5000,139.5500
IBM,139.5200,139.5500,139.5000,139.5200
IBM,139.5000,139.5400,139.5000,139.5100
IBM,139.5000,139.5350,139.4900,139.5200
IBM,139.4500,139.4840,139.4500,139.4800
IBM,139.3850,139.4600,139.3850,139.4500
IBM,139.2700,139.3400,139.2700,139.3400
IBM,139.2100,139.2600,139.2100,139.2550
IBM,139.2100,139.2400,139.2100,139.2100
IBM,139.2600,139.2800,139.2000,139.2500
IBM,139.2300,139.2800,139.1800,139.2550
IBM,139.2250,139.3400,139.2200,139.2400
IBM,139.2000,139.2400,139.1900,139.2300
IBM,139.2100,139.2100,139.1900,139.2100
IBM,139.1800,139.2200,139.1550,139.2000
IBM,139.0900,139.1900,139.0800,139.1500
IBM,139.0000,139.1300,138.9900,139.0600
IBM,139.0800,139.0900,138.9900,138.9900
IBM,138.9600,139.1100,138.9600,139.1100
IBM,138.8900,138.9900,138.8900,138.9600
IBM,138.9490,138.9600,138.9170,138.9170
IBM,138.8790,138.9670,138.8790,138.9670
IBM,138.9100,138.9200,138.8400,138.8700
IBM,139.0000,139.0000,138.9000,138.9000
IBM,138.9650,139.0300,138.9600,138.9900
IBM,138.9050,138.9800,138.9050,138.9650
IBM,138.9400,138.9500,138.8800,138.9050
IBM,139.0350,139.0350,138.9300,138.9300
IBM,139.0500,139.0600,139.0300,139.0450
IBM,139.0200,139.0400,138.9800,139.0300
IBM,139.0700,139.0900,138.9800,138.9800
IBM,138.9800,139.0600,138.9800,139.0250
IBM,139.2100,139.2100,139.0000,139.0000
IBM,139.0300,139.2100,139.0200,139.1800
IBM,139.1900,139.2500,139.0000,139.0100
IBM,139.0200,139.2100,139.0200,139.2100
IBM,139.0100,139.0200,138.9700,139.0050
IBM,138.9700,139.0100,138.9400,139.0100
IBM,138.8750,138.9900,138.8500,138.9800
IBM,138.7600,138.8600,138.7500,138.8500
IBM,138.7400,138.7510,138.7100,138.7300
IBM,138.6700,138.7600,138.6600,138.7600
IBM,138.6800,138.7500,138.6700,138.6800
IBM,138.6100,138.6900,138.6100,138.6850
IBM,138.6950,138.7000,138.6100,138.6100
IBM,138.6900,138.7300,138.6700,138.7000
IBM,138.7600,138.7800,138.6700,138.7000
IBM,138.6900,138.7900,138.6800,138.7600
IBM,138.7200,138.7400,138.6900,138.6900
IBM,138.6900,138.7200,138.6900,138.7000
IBM,138.6800,138.7000,138.6600,138.7000
IBM,138.7410,138.7410,138.6500,138.6800
IBM,138.6900,138.7200,138.6600,138.7100
IBM,138.5900,138.7240,138.5800,138.6600
IBM,138.5550,138.6400,138.5500,138.5900
IBM,138.6400,138.6500,138.5450,138.5500
IBM,138.5500,138.6350,138.5450,138.6350
IBM,138.6500,138.6500,138.5200,138.5420
IBM,138.7000,138.7000,138.6100,138.6450
IBM,138.6600,138.7590,138.6500,138.7200
IBM,138.8100,138.8100,138.6700,138.6700
IBM,138.9000,138.9000,138.8160,138.8600
IBM,138.9100,138.9100,138.8600,138.8700
IBM,138.9550,138.9600,138.8900,138.9600
IBM,138.8950,138.9400,138.8600,138.9300
IBM,138.9100,138.9380,138.8300,138.8700
IBM,138.8700,138.9900,138.8140,138.9000
IBM,138.8900,138.8900,138.8500,138.8650
IBM,138.9050,138.9200,138.8570,138.8800
IBM,138.8810,138.9700,138.8650,138.9100
IBM,139.0000,139.0050,138.8500,138.9100
IBM,139.0120,139.0300,139.0100,139.0300
IBM,138.9700,139.0500,138.9500,139.0000
